image_id,new_class_id,class_name,original_class_id,path,source_path,original_path,side,source
644,14,class_014,15,images/class_014/img_000008_bottom_orig015.jpg,images/class_015/img_000008_bottom.jpg,raw/Pill_Images/15/bottom/Customer/15_bottom_686.jpg,bottom,Customer
645,14,class_014,15,images/class_014/img_000009_bottom_orig015.jpg,images/class_015/img_000009_bottom.jpg,raw/Pill_Images/15/bottom/Customer/15_bottom_687.jpg,bottom,Customer
646,14,class_014,15,images/class_014/img_000010_bottom_orig015.jpg,images/class_015/img_000010_bottom.jpg,raw/Pill_Images/15/bottom/Customer/15_bottom_688.jpg,bottom,Customer
647,14,class_014,15,images/class_014/img_000011_bottom_orig015.jpg,images/class_015/img_000011_bottom.jpg,raw/Pill_Images/15/bottom/Customer/15_bottom_689.jpg,bottom,Customer
648,14,class_014,15,images/class_014/img_000012_bottom_orig015.jpg,images/class_015/img_000012_bottom.jpg,raw/Pill_Images/15/bottom/Customer/15_bottom_690.jpg,bottom,Customer
649,14,class_014,15,images/class_014/img_000013_bottom_orig015.jpg,images/class_015/img_000013_bottom.jpg,raw/Pill_Images/15/bottom/Customer/15_bottom_691.jpg,bottom,Customer
650,14,class_014,15,images/class_014/img_000014_bottom_orig015.jpg,images/class_015/img_000014_bottom.jpg,raw/Pill_Images/15/bottom/Customer/15_bottom_692.jpg,bottom,Customer
651,14,class_014,15,images/class_014/img_000015_bottom_orig015.jpg,images/class_015/img_000015_bottom.jpg,raw/Pill_Images/15/bottom/Customer/15_bottom_693.jpg,bottom,Customer
652,14,class_014,15,images/class_014/img_000016_bottom_orig015.jpg,images/class_015/img_000016_bottom.jpg,raw/Pill_Images/15/bottom/Customer/15_bottom_694.jpg,bottom,Customer
653,14,class_014,15,images/class_014/img_000017_bottom_orig015.jpg,images/class_015/img_000017_bottom.jpg,raw/Pill_Images/15/bottom/Customer/15_bottom_695.jpg,bottom,Customer
654,14,class_014,15,images/class_014/img_000018_bottom_orig015.jpg,images/class_015/img_000018_bottom.jpg,raw/Pill_Images/15/bottom/Customer/15_bottom_696.jpg,bottom,Customer
655,14,class_014,15,images/class_014/img_000019_bottom_orig015.jpg,images/class_015/img_000019_bottom.jpg,raw/Pill_Images/15/bottom/Customer/15_bottom_697.jpg,bottom,Customer
656,14,class_014,15,images/class_014/img_000020_top_orig015.jpg,images/class_015/img_000020_top.jpg,raw/Pill_Images/15/top/Customer/15_top_657.jpg,top,Customer
657,14,class_014,15,images/class_014/img_000021_top_orig015.jpg,images/class_015/img_000021_top.jpg,raw/Pill_Images/15/top/Customer/15_top_658.jpg,top,Customer
658,14,class_014,15,images/class_014/img_000022_top_orig015.jpg,images/class_015/img_000022_top.jpg,raw/Pill_Images/15/top/Customer/15_top_659.jpg,top,Customer
659,14,class_014,15,images/class_014/img_000023_top_orig015.jpg,images/class_015/img_000023_top.jpg,raw/Pill_Images/15/top/Customer/15_top_660.jpg,top,Customer
660,14,class_014,15,images/class_014/img_000024_top_orig015.jpg,images/class_015/img_000024_top.jpg,raw/Pill_Images/15/top/Customer/15_top_661.jpg,top,Customer
661,14,class_014,15,images/class_014/img_000025_top_orig015.jpg,images/class_015/img_000025_top.jpg,raw/Pill_Images/15/top/Customer/15_top_662.jpg,top,Customer
662,14,class_014,15,images/class_014/img_000026_top_orig015.jpg,images/class_015/img_000026_top.jpg,raw/Pill_Images/15/top/Customer/15_top_663.jpg,top,Customer
663,14,class_014,15,images/class_014/img_000027_top_orig015.jpg,images/class_015/img_000027_top.jpg,raw/Pill_Images/15/top/Customer/15_top_664.jpg,top,Customer
664,14,class_014,15,images/class_014/img_000028_top_orig015.jpg,images/class_015/img_000028_top.jpg,raw/Pill_Images/15/top/Customer/15_top_665.jpg,top,Customer
665,14,class_014,15,images/class_014/img_000029_top_orig015.jpg,images/class_015/img_000029_top.jpg,raw/Pill_Images/15/top/Customer/15_top_666.jpg,top,Customer
666,14,class_014,15,images/class_014/img_000030_top_orig015.jpg,images/class_015/img_000030_top.jpg,raw/Pill_Images/15/top/Customer/15_top_667.jpg,top,Customer
667,14,class_014,15,images/class_014/img_000031_top_orig015.jpg,images/class_015/img_000031_top.jpg,raw/Pill_Images/15/top/Customer/15_top_668.jpg,top,Customer
668,14,class_014,15,images/class_014/img_000032_top_orig015.jpg,images/class_015/img_000032_top.jpg,raw/Pill_Images/15/top/Customer/15_top_669.jpg,top,Customer
669,14,class_014,15,images/class_014/img_000033_top_orig015.jpg,images/class_015/img_000033_top.jpg,raw/Pill_Images/15/top/Customer/15_top_670.jpg,top,Customer
670,14,class_014,15,images/class_014/img_000034_top_orig015.jpg,images/class_015/img_000034_top.jpg,raw/Pill_Images/15/top/Customer/15_top_671.jpg,top,Customer
671,14,class_014,15,images/class_014/img_000035_top_orig015.jpg,images/class_015/img_000035_top.jpg,raw/Pill_Images/15/top/Customer/15_top_672.jpg,top,Customer
672,14,class_014,15,images/class_014/img_000036_top_orig015.jpg,images/class_015/img_000036_top.jpg,raw/Pill_Images/15/top/Customer/15_top_673.jpg,top,Customer
673,14,class_014,15,images/class_014/img_000037_top_orig015.jpg,images/class_015/img_000037_top.jpg,raw/Pill_Images/15/top/Customer/15_top_674.jpg,top,Customer
674,14,class_014,15,images/class_014/img_000038_top_orig015.jpg,images/class_015/img_000038_top.jpg,raw/Pill_Images/15/top/Customer/15_top_675.jpg,top,Customer
675,14,class_014,15,images/class_014/img_000039_top_orig015.jpg,images/class_015/img_000039_top.jpg,raw/Pill_Images/15/top/Customer/15_top_676.jpg,top,Customer
676,14,class_014,15,images/class_014/img_000040_top_orig015.jpg,images/class_015/img_000040_top.jpg,raw/Pill_Images/15/top/Customer/15_top_677.jpg,top,Customer
677,15,class_015,16,images/class_015/img_000000_bottom_orig016.jpg,images/class_016/img_000000_bottom.jpg,raw/Pill_Images/16/bottom/Customer/16_bottom_719.jpg,bottom,Customer
678,15,class_015,16,images/class_015/img_000001_bottom_orig016.jpg,images/class_016/img_000001_bottom.jpg,raw/Pill_Images/16/bottom/Customer/16_bottom_720.jpg,bottom,Customer
679,15,class_015,16,images/class_015/img_000002_bottom_orig016.jpg,images/class_016/img_000002_bottom.jpg,raw/Pill_Images/16/bottom/Customer/16_bottom_721.jpg,bottom,Customer
680,15,class_015,16,images/class_015/img_000003_bottom_orig016.jpg,images/class_016/img_000003_bottom.jpg,raw/Pill_Images/16/bottom/Customer/16_bottom_722.jpg,bottom,Customer
681,15,class_015,16,images/class_015/img_000004_bottom_orig016.jpg,images/class_016/img_000004_bottom.jpg,raw/Pill_Images/16/bottom/Customer/16_bottom_723.jpg,bottom,Customer
682,15,class_015,16,images/class_015/img_000005_bottom_orig016.jpg,images/class_016/img_000005_bottom.jpg,raw/Pill_Images/16/bottom/Customer/16_bottom_724.jpg,bottom,Customer
683,15,class_015,16,images/class_015/img_000006_bottom_orig016.jpg,images/class_016/img_000006_bottom.jpg,raw/Pill_Images/16/bottom/Customer/16_bottom_725.jpg,bottom,Customer
684,15,class_015,16,images/class_015/img_000007_bottom_orig016.jpg,images/class_016/img_000007_bottom.jpg,raw/Pill_Images/16/bottom/Customer/16_bottom_726.jpg,bottom,Customer
685,15,class_015,16,images/class_015/img_000008_bottom_orig016.jpg,images/class_016/img_000008_bottom.jpg,raw/Pill_Images/16/bottom/Customer/16_bottom_727.jpg,bottom,Customer
686,15,class_015,16,images/class_015/img_000009_bottom_orig016.jpg,images/class_016/img_000009_bottom.jpg,raw/Pill_Images/16/bottom/Customer/16_bottom_728.jpg,bottom,Customer
687,15,class_015,16,images/class_015/img_000010_bottom_orig016.jpg,images/class_016/img_000010_bottom.jpg,raw/Pill_Images/16/bottom/Customer/16_bottom_729.jpg,bottom,Customer
688,15,class_015,16,images/class_015/img_000011_bottom_orig016.jpg,images/class_016/img_000011_bottom.jpg,raw/Pill_Images/16/bottom/Customer/16_bottom_730.jpg,bottom,Customer
689,15,class_015,16,images/class_015/img_000012_bottom_orig016.jpg,images/class_016/img_000012_bottom.jpg,raw/Pill_Images/16/bottom/Customer/16_bottom_731.jpg,bottom,Customer
690,15,class_015,16,images/class_015/img_000013_bottom_orig016.jpg,images/class_016/img_000013_bottom.jpg,raw/Pill_Images/16/bottom/Customer/16_bottom_732.jpg,bottom,Customer
691,15,class_015,16,images/class_015/img_000014_bottom_orig016.jpg,images/class_016/img_000014_bottom.jpg,raw/Pill_Images/16/bottom/Customer/16_bottom_733.jpg,bottom,Customer
692,15,class_015,16,images/class_015/img_000015_bottom_orig016.jpg,images/class_016/img_000015_bottom.jpg,raw/Pill_Images/16/bottom/Customer/16_bottom_734.jpg,bottom,Customer
693,15,class_015,16,images/class_015/img_000016_bottom_orig016.jpg,images/class_016/img_000016_bottom.jpg,raw/Pill_Images/16/bottom/Customer/16_bottom_735.jpg,bottom,Customer
694,15,class_015,16,images/class_015/img_000017_bottom_orig016.jpg,images/class_016/img_000017_bottom.jpg,raw/Pill_Images/16/bottom/Customer/16_bottom_736.jpg,bottom,Customer
695,15,class_015,16,images/class_015/img_000018_bottom_orig016.jpg,images/class_016/img_000018_bottom.jpg,raw/Pill_Images/16/bottom/Customer/16_bottom_737.jpg,bottom,Customer
696,15,class_015,16,images/class_015/img_000019_bottom_orig016.jpg,images/class_016/img_000019_bottom.jpg,raw/Pill_Images/16/bottom/Customer/16_bottom_738.jpg,bottom,Customer
697,15,class_015,16,images/class_015/img_000020_top_orig016.jpg,images/class_016/img_000020_top.jpg,raw/Pill_Images/16/top/Customer/16_top_698.jpg,top,Customer
698,15,class_015,16,images/class_015/img_000021_top_orig016.jpg,images/class_016/img_000021_top.jpg,raw/Pill_Images/16/top/Customer/16_top_699.jpg,top,Customer
699,15,class_015,16,images/class_015/img_000022_top_orig016.jpg,images/class_016/img_000022_top.jpg,raw/Pill_Images/16/top/Customer/16_top_700.jpg,top,Customer
700,15,class_015,16,images/class_015/img_000023_top_orig016.jpg,images/class_016/img_000023_top.jpg,raw/Pill_Images/16/top/Customer/16_top_701.jpg,top,Customer
701,15,class_015,16,images/class_015/img_000024_top_orig016.jpg,images/class_016/img_000024_top.jpg,raw/Pill_Images/16/top/Customer/16_top_702.jpg,top,Customer
702,15,class_015,16,images/class_015/img_000025_top_orig016.jpg,images/class_016/img_000025_top.jpg,raw/Pill_Images/16/top/Customer/16_top_703.jpg,top,Customer
703,15,class_015,16,images/class_015/img_000026_top_orig016.jpg,images/class_016/img_000026_top.jpg,raw/Pill_Images/16/top/Customer/16_top_704.jpg,top,Customer
704,15,class_015,16,images/class_015/img_000027_top_orig016.jpg,images/class_016/img_000027_top.jpg,raw/Pill_Images/16/top/Customer/16_top_705.jpg,top,Customer
705,15,class_015,16,images/class_015/img_000028_top_orig016.jpg,images/class_016/img_000028_top.jpg,raw/Pill_Images/16/top/Customer/16_top_706.jpg,top,Customer
706,15,class_015,16,images/class_015/img_000029_top_orig016.jpg,images/class_016/img_000029_top.jpg,raw/Pill_Images/16/top/Customer/16_top_707.jpg,top,Customer
707,15,class_015,16,images/class_015/img_000030_top_orig016.jpg,images/class_016/img_000030_top.jpg,raw/Pill_Images/16/top/Customer/16_top_708.jpg,top,Customer
708,15,class_015,16,images/class_015/img_000031_top_orig016.jpg,images/class_016/img_000031_top.jpg,raw/Pill_Images/16/top/Customer/16_top_709.jpg,top,Customer
709,15,class_015,16,images/class_015/img_000032_top_orig016.jpg,images/class_016/img_000032_top.jpg,raw/Pill_Images/16/top/Customer/16_top_710.jpg,top,Customer
710,15,class_015,16,images/class_015/img_000033_top_orig016.jpg,images/class_016/img_000033_top.jpg,raw/Pill_Images/16/top/Customer/16_top_711.jpg,top,Customer
711,15,class_015,16,images/class_015/img_000034_top_orig016.jpg,images/class_016/img_000034_top.jpg,raw/Pill_Images/16/top/Customer/16_top_712.jpg,top,Customer
712,15,class_015,16,images/class_015/img_000035_top_orig016.jpg,images/class_016/img_000035_top.jpg,raw/Pill_Images/16/top/Customer/16_top_713.jpg,top,Customer
713,15,class_015,16,images/class_015/img_000036_top_orig016.jpg,images/class_016/img_000036_top.jpg,raw/Pill_Images/16/top/Customer/16_top_714.jpg,top,Customer
714,15,class_015,16,images/class_015/img_000037_top_orig016.jpg,images/class_016/img_000037_top.jpg,raw/Pill_Images/16/top/Customer/16_top_715.jpg,top,Customer
715,15,class_015,16,images/class_015/img_000038_top_orig016.jpg,images/class_016/img_000038_top.jpg,raw/Pill_Images/16/top/Customer/16_top_716.jpg,top,Customer
716,15,class_015,16,images/class_015/img_000039_top_orig016.jpg,images/class_016/img_000039_top.jpg,raw/Pill_Images/16/top/Customer/16_top_717.jpg,top,Customer
717,15,class_015,16,images/class_015/img_000040_top_orig016.jpg,images/class_016/img_000040_top.jpg,raw/Pill_Images/16/top/Customer/16_top_718.jpg,top,Customer
718,16,class_016,17,images/class_016/img_000000_bottom_orig017.jpg,images/class_017/img_000000_bottom.jpg,raw/Pill_Images/17/bottom/Customer/17_bottom_760.jpg,bottom,Customer
719,16,class_016,17,images/class_016/img_000001_bottom_orig017.jpg,images/class_017/img_000001_bottom.jpg,raw/Pill_Images/17/bottom/Customer/17_bottom_761.jpg,bottom,Customer
720,16,class_016,17,images/class_016/img_000002_bottom_orig017.jpg,images/class_017/img_000002_bottom.jpg,raw/Pill_Images/17/bottom/Customer/17_bottom_762.jpg,bottom,Customer
721,16,class_016,17,images/class_016/img_000003_bottom_orig017.jpg,images/class_017/img_000003_bottom.jpg,raw/Pill_Images/17/bottom/Customer/17_bottom_763.jpg,bottom,Customer
722,16,class_016,17,images/class_016/img_000004_bottom_orig017.jpg,images/class_017/img_000004_bottom.jpg,raw/Pill_Images/17/bottom/Customer/17_bottom_764.jpg,bottom,Customer
723,16,class_016,17,images/class_016/img_000005_bottom_orig017.jpg,images/class_017/img_000005_bottom.jpg,raw/Pill_Images/17/bottom/Customer/17_bottom_765.jpg,bottom,Customer
724,16,class_016,17,images/class_016/img_000006_bottom_orig017.jpg,images/class_017/img_000006_bottom.jpg,raw/Pill_Images/17/bottom/Customer/17_bottom_766.jpg,bottom,Customer
725,16,class_016,17,images/class_016/img_000007_bottom_orig017.jpg,images/class_017/img_000007_bottom.jpg,raw/Pill_Images/17/bottom/Customer/17_bottom_767.jpg,bottom,Customer
726,16,class_016,17,images/class_016/img_000008_bottom_orig017.jpg,images/class_017/img_000008_bottom.jpg,raw/Pill_Images/17/bottom/Customer/17_bottom_768.jpg,bottom,Customer
727,16,class_016,17,images/class_016/img_000009_bottom_orig017.jpg,images/class_017/img_000009_bottom.jpg,raw/Pill_Images/17/bottom/Customer/17_bottom_769.jpg,bottom,Customer
728,16,class_016,17,images/class_016/img_000010_bottom_orig017.jpg,images/class_017/img_000010_bottom.jpg,raw/Pill_Images/17/bottom/Customer/17_bottom_770.jpg,bottom,Customer
729,16,class_016,17,images/class_016/img_000011_bottom_orig017.jpg,images/class_017/img_000011_bottom.jpg,raw/Pill_Images/17/bottom/Customer/17_bottom_771.jpg,bottom,Customer
730,16,class_016,17,images/class_016/img_000012_bottom_orig017.jpg,images/class_017/img_000012_bottom.jpg,raw/Pill_Images/17/bottom/Customer/17_bottom_772.jpg,bottom,Customer
731,16,class_016,17,images/class_016/img_000013_bottom_orig017.jpg,images/class_017/img_000013_bottom.jpg,raw/Pill_Images/17/bottom/Customer/17_bottom_773.jpg,bottom,Customer
732,16,class_016,17,images/class_016/img_000014_bottom_orig017.jpg,images/class_017/img_000014_bottom.jpg,raw/Pill_Images/17/bottom/Customer/17_bottom_774.jpg,bottom,Customer
733,16,class_016,17,images/class_016/img_000015_bottom_orig017.jpg,images/class_017/img_000015_bottom.jpg,raw/Pill_Images/17/bottom/Customer/17_bottom_775.jpg,bottom,Customer
734,16,class_016,17,images/class_016/img_000016_bottom_orig017.jpg,images/class_017/img_000016_bottom.jpg,raw/Pill_Images/17/bottom/Customer/17_bottom_776.jpg,bottom,Customer
735,16,class_016,17,images/class_016/img_000017_bottom_orig017.jpg,images/class_017/img_000017_bottom.jpg,raw/Pill_Images/17/bottom/Customer/17_bottom_777.jpg,bottom,Customer
736,16,class_016,17,images/class_016/img_000018_bottom_orig017.jpg,images/class_017/img_000018_bottom.jpg,raw/Pill_Images/17/bottom/Customer/17_bottom_778.jpg,bottom,Customer
737,16,class_016,17,images/class_016/img_000019_bottom_orig017.jpg,images/class_017/img_000019_bottom.jpg,raw/Pill_Images/17/bottom/Customer/17_bottom_779.jpg,bottom,Customer
738,16,class_016,17,images/class_016/img_000020_bottom_orig017.jpg,images/class_017/img_000020_bottom.jpg,raw/Pill_Images/17/bottom/Customer/17_bottom_780.jpg,bottom,Customer
739,16,class_016,17,images/class_016/img_000021_top_orig017.jpg,images/class_017/img_000021_top.jpg,raw/Pill_Images/17/top/Customer/17_top_739.jpg,top,Customer
740,16,class_016,17,images/class_016/img_000022_top_orig017.jpg,images/class_017/img_000022_top.jpg,raw/Pill_Images/17/top/Customer/17_top_740.jpg,top,Customer
741,16,class_016,17,images/class_016/img_000023_top_orig017.jpg,images/class_017/img_000023_top.jpg,raw/Pill_Images/17/top/Customer/17_top_741.jpg,top,Customer
742,16,class_016,17,images/class_016/img_000024_top_orig017.jpg,images/class_017/img_000024_top.jpg,raw/Pill_Images/17/top/Customer/17_top_742.jpg,top,Customer
743,16,class_016,17,images/class_016/img_000025_top_orig017.jpg,images/class_017/img_000025_top.jpg,raw/Pill_Images/17/top/Customer/17_top_743.jpg,top,Customer
744,16,class_016,17,images/class_016/img_000026_top_orig017.jpg,images/class_017/img_000026_top.jpg,raw/Pill_Images/17/top/Customer/17_top_744.jpg,top,Customer
745,16,class_016,17,images/class_016/img_000027_top_orig017.jpg,images/class_017/img_000027_top.jpg,raw/Pill_Images/17/top/Customer/17_top_745.jpg,top,Customer
746,16,class_016,17,images/class_016/img_000028_top_orig017.jpg,images/class_017/img_000028_top.jpg,raw/Pill_Images/17/top/Customer/17_top_746.jpg,top,Customer
747,16,class_016,17,images/class_016/img_000029_top_orig017.jpg,images/class_017/img_000029_top.jpg,raw/Pill_Images/17/top/Customer/17_top_747.jpg,top,Customer
748,16,class_016,17,images/class_016/img_000030_top_orig017.jpg,images/class_017/img_000030_top.jpg,raw/Pill_Images/17/top/Customer/17_top_748.jpg,top,Customer
749,16,class_016,17,images/class_016/img_000031_top_orig017.jpg,images/class_017/img_000031_top.jpg,raw/Pill_Images/17/top/Customer/17_top_749.jpg,top,Customer
750,16,class_016,17,images/class_016/img_000032_top_orig017.jpg,images/class_017/img_000032_top.jpg,raw/Pill_Images/17/top/Customer/17_top_750.jpg,top,Customer
751,16,class_016,17,images/class_016/img_000033_top_orig017.jpg,images/class_017/img_000033_top.jpg,raw/Pill_Images/17/top/Customer/17_top_751.jpg,top,Customer
752,16,class_016,17,images/class_016/img_000034_top_orig017.jpg,images/class_017/img_000034_top.jpg,raw/Pill_Images/17/top/Customer/17_top_752.jpg,top,Customer
753,16,class_016,17,images/class_016/img_000035_top_orig017.jpg,images/class_017/img_000035_top.jpg,raw/Pill_Images/17/top/Customer/17_top_753.jpg,top,Customer
754,16,class_016,17,images/class_016/img_000036_top_orig017.jpg,images/class_017/img_000036_top.jpg,raw/Pill_Images/17/top/Customer/17_top_754.jpg,top,Customer
755,16,class_016,17,images/class_016/img_000037_top_orig017.jpg,images/class_017/img_000037_top.jpg,raw/Pill_Images/17/top/Customer/17_top_755.jpg,top,Customer
756,16,class_016,17,images/class_016/img_000038_top_orig017.jpg,images/class_017/img_000038_top.jpg,raw/Pill_Images/17/top/Customer/17_top_756.jpg,top,Customer
757,16,class_016,17,images/class_016/img_000039_top_orig017.jpg,images/class_017/img_000039_top.jpg,raw/Pill_Images/17/top/Customer/17_top_757.jpg,top,Customer
758,16,class_016,17,images/class_016/img_000040_top_orig017.jpg,images/class_017/img_000040_top.jpg,raw/Pill_Images/17/top/Customer/17_top_758.jpg,top,Customer
759,16,class_016,17,images/class_016/img_000041_top_orig017.jpg,images/class_017/img_000041_top.jpg,raw/Pill_Images/17/top/Customer/17_top_759.jpg,top,Customer
760,17,class_017,18,images/class_017/img_000000_bottom_orig018.jpg,images/class_018/img_000000_bottom.jpg,raw/Pill_Images/18/bottom/Customer/18_bottom_802.jpg,bottom,Customer
761,17,class_017,18,images/class_017/img_000001_bottom_orig018.jpg,images/class_018/img_000001_bottom.jpg,raw/Pill_Images/18/bottom/Customer/18_bottom_803.jpg,bottom,Customer
762,17,class_017,18,images/class_017/img_000002_bottom_orig018.jpg,images/class_018/img_000002_bottom.jpg,raw/Pill_Images/18/bottom/Customer/18_bottom_804.jpg,bottom,Customer
763,17,class_017,18,images/class_017/img_000003_bottom_orig018.jpg,images/class_018/img_000003_bottom.jpg,raw/Pill_Images/18/bottom/Customer/18_bottom_805.jpg,bottom,Customer
764,17,class_017,18,images/class_017/img_000004_bottom_orig018.jpg,images/class_018/img_000004_bottom.jpg,raw/Pill_Images/18/bottom/Customer/18_bottom_806.jpg,bottom,Customer
765,17,class_017,18,images/class_017/img_000005_bottom_orig018.jpg,images/class_018/img_000005_bottom.jpg,raw/Pill_Images/18/bottom/Customer/18_bottom_807.jpg,bottom,Customer
766,17,class_017,18,images/class_017/img_000006_bottom_orig018.jpg,images/class_018/img_000006_bottom.jpg,raw/Pill_Images/18/bottom/Customer/18_bottom_808.jpg,bottom,Customer
767,17,class_017,18,images/class_017/img_000007_bottom_orig018.jpg,images/class_018/img_000007_bottom.jpg,raw/Pill_Images/18/bottom/Customer/18_bottom_809.jpg,bottom,Customer
768,17,class_017,18,images/class_017/img_000008_bottom_orig018.jpg,images/class_018/img_000008_bottom.jpg,raw/Pill_Images/18/bottom/Customer/18_bottom_810.jpg,bottom,Customer
769,17,class_017,18,images/class_017/img_000009_bottom_orig018.jpg,images/class_018/img_000009_bottom.jpg,raw/Pill_Images/18/bottom/Customer/18_bottom_811.jpg,bottom,Customer
770,17,class_017,18,images/class_017/img_000010_bottom_orig018.jpg,images/class_018/img_000010_bottom.jpg,raw/Pill_Images/18/bottom/Customer/18_bottom_812.jpg,bottom,Customer
771,17,class_017,18,images/class_017/img_000011_bottom_orig018.jpg,images/class_018/img_000011_bottom.jpg,raw/Pill_Images/18/bottom/Customer/18_bottom_813.jpg,bottom,Customer
772,17,class_017,18,images/class_017/img_000012_bottom_orig018.jpg,images/class_018/img_000012_bottom.jpg,raw/Pill_Images/18/bottom/Customer/18_bottom_814.jpg,bottom,Customer
773,17,class_017,18,images/class_017/img_000013_bottom_orig018.jpg,images/class_018/img_000013_bottom.jpg,raw/Pill_Images/18/bottom/Customer/18_bottom_815.jpg,bottom,Customer
774,17,class_017,18,images/class_017/img_000014_bottom_orig018.jpg,images/class_018/img_000014_bottom.jpg,raw/Pill_Images/18/bottom/Customer/18_bottom_816.jpg,bottom,Customer
775,17,class_017,18,images/class_017/img_000015_bottom_orig018.jpg,images/class_018/img_000015_bottom.jpg,raw/Pill_Images/18/bottom/Customer/18_bottom_817.jpg,bottom,Customer
776,17,class_017,18,images/class_017/img_000016_bottom_orig018.jpg,images/class_018/img_000016_bottom.jpg,raw/Pill_Images/18/bottom/Customer/18_bottom_818.jpg,bottom,Customer
777,17,class_017,18,images/class_017/img_000017_bottom_orig018.jpg,images/class_018/img_000017_bottom.jpg,raw/Pill_Images/18/bottom/Customer/18_bottom_819.jpg,bottom,Customer
778,17,class_017,18,images/class_017/img_000018_bottom_orig018.jpg,images/class_018/img_000018_bottom.jpg,raw/Pill_Images/18/bottom/Customer/18_bottom_820.jpg,bottom,Customer
779,17,class_017,18,images/class_017/img_000019_bottom_orig018.jpg,images/class_018/img_000019_bottom.jpg,raw/Pill_Images/18/bottom/Customer/18_bottom_821.jpg,bottom,Customer
780,17,class_017,18,images/class_017/img_000020_bottom_orig018.jpg,images/class_018/img_000020_bottom.jpg,raw/Pill_Images/18/bottom/Customer/18_bottom_822.jpg,bottom,Customer
781,17,class_017,18,images/class_017/img_000021_bottom_orig018.jpg,images/class_018/img_000021_bottom.jpg,raw/Pill_Images/18/bottom/Customer/18_bottom_823.jpg,bottom,Customer
782,17,class_017,18,images/class_017/img_000022_top_orig018.jpg,images/class_018/img_000022_top.jpg,raw/Pill_Images/18/top/Customer/18_top_781.jpg,top,Customer
783,17,class_017,18,images/class_017/img_000023_top_orig018.jpg,images/class_018/img_000023_top.jpg,raw/Pill_Images/18/top/Customer/18_top_782.jpg,top,Customer
784,17,class_017,18,images/class_017/img_000024_top_orig018.jpg,images/class_018/img_000024_top.jpg,raw/Pill_Images/18/top/Customer/18_top_783.jpg,top,Customer
785,17,class_017,18,images/class_017/img_000025_top_orig018.jpg,images/class_018/img_000025_top.jpg,raw/Pill_Images/18/top/Customer/18_top_784.jpg,top,Customer
786,17,class_017,18,images/class_017/img_000026_top_orig018.jpg,images/class_018/img_000026_top.jpg,raw/Pill_Images/18/top/Customer/18_top_785.jpg,top,Customer
787,17,class_017,18,images/class_017/img_000027_top_orig018.jpg,images/class_018/img_000027_top.jpg,raw/Pill_Images/18/top/Customer/18_top_786.jpg,top,Customer
788,17,class_017,18,images/class_017/img_000028_top_orig018.jpg,images/class_018/img_000028_top.jpg,raw/Pill_Images/18/top/Customer/18_top_787.jpg,top,Customer
789,17,class_017,18,images/class_017/img_000029_top_orig018.jpg,images/class_018/img_000029_top.jpg,raw/Pill_Images/18/top/Customer/18_top_788.jpg,top,Customer
790,17,class_017,18,images/class_017/img_000030_top_orig018.jpg,images/class_018/img_000030_top.jpg,raw/Pill_Images/18/top/Customer/18_top_789.jpg,top,Customer
791,17,class_017,18,images/class_017/img_000031_top_orig018.jpg,images/class_018/img_000031_top.jpg,raw/Pill_Images/18/top/Customer/18_top_790.jpg,top,Customer
792,17,class_017,18,images/class_017/img_000032_top_orig018.jpg,images/class_018/img_000032_top.jpg,raw/Pill_Images/18/top/Customer/18_top_791.jpg,top,Customer
793,17,class_017,18,images/class_017/img_000033_top_orig018.jpg,images/class_018/img_000033_top.jpg,raw/Pill_Images/18/top/Customer/18_top_792.jpg,top,Customer
794,17,class_017,18,images/class_017/img_000034_top_orig018.jpg,images/class_018/img_000034_top.jpg,raw/Pill_Images/18/top/Customer/18_top_793.jpg,top,Customer
795,17,class_017,18,images/class_017/img_000035_top_orig018.jpg,images/class_018/img_000035_top.jpg,raw/Pill_Images/18/top/Customer/18_top_794.jpg,top,Customer
796,17,class_017,18,images/class_017/img_000036_top_orig018.jpg,images/class_018/img_000036_top.jpg,raw/Pill_Images/18/top/Customer/18_top_795.jpg,top,Customer
797,17,class_017,18,images/class_017/img_000037_top_orig018.jpg,images/class_018/img_000037_top.jpg,raw/Pill_Images/18/top/Customer/18_top_796.jpg,top,Customer
798,17,class_017,18,images/class_017/img_000038_top_orig018.jpg,images/class_018/img_000038_top.jpg,raw/Pill_Images/18/top/Customer/18_top_797.jpg,top,Customer
799,17,class_017,18,images/class_017/img_000039_top_orig018.jpg,images/class_018/img_000039_top.jpg,raw/Pill_Images/18/top/Customer/18_top_798.jpg,top,Customer
800,17,class_017,18,images/class_017/img_000040_top_orig018.jpg,images/class_018/img_000040_top.jpg,raw/Pill_Images/18/top/Customer/18_top_799.jpg,top,Customer
801,17,class_017,18,images/class_017/img_000041_top_orig018.jpg,images/class_018/img_000041_top.jpg,raw/Pill_Images/18/top/Customer/18_top_800.jpg,top,Customer
802,17,class_017,18,images/class_017/img_000042_top_orig018.jpg,images/class_018/img_000042_top.jpg,raw/Pill_Images/18/top/Customer/18_top_801.jpg,top,Customer
803,18,class_018,19,images/class_018/img_000000_bottom_orig019.jpg,images/class_019/img_000000_bottom.jpg,raw/Pill_Images/19/bottom/Customer/19_bottom_847.jpg,bottom,Customer
